mae,rmse,mape,r2,directional_accuracy,n_test,order_fallback_used,provincia,exploratorio
0.15069424449857144,0.15969571756364997,18.67182678867973,-0.23122064101051776,0.8095238095238095,22,False,Azuay,False
0.049284993250944646,0.062396745670391066,7.714728444652449,0.6353049239451267,0.7777777777777778,19,False,Chimborazo,False
0.06699391386003256,0.07483648305051782,12.671829858028088,0.7216220630766983,0.9444444444444444,19,False,Cotopaxi,False
0.11425870101248113,0.1211170124498745,19.594472758556925,0.413459570516868,0.8888888888888888,19,False,Imbabura,False
0.06522574185072283,0.07630119565255332,10.601443191090103,0.6203431662393835,0.7222222222222222,19,False,Tungurahua,False
