product_id,product_name,model_name,mae_base,mae_full,mape_base,mape_full,rmse_base,rmse_full,delta_rmse_full_vs_base,pct_improvement_full_vs_base
maracuya,Maracuya,arima,0.09778454830945407,0.10305073655299112,13.485591447843998,12.831292558269547,0.13282540456084838,0.13939852232719632,-0.006573117766347947,-4.9486901907659915
maracuya,Maracuya,lstm,0.09822180400411766,0.09785367853670235,12.956549752146152,13.446944443542113,0.13220142530409534,0.1271104328832997,0.005090992420795637,3.850936106842358
maracuya,Maracuya,xgboost,0.07484259939837004,0.07583681759171658,10.100852223842995,10.405514923960046,0.09520850260427265,0.0960348880938737,-0.0008263854896010531,-0.8679744634109681
papa_superchola,Papa Superchola,arima,0.11906417273136485,0.060572151622931135,24.42754378812353,11.923392771008565,0.1464934442877073,0.08007604329446846,0.06641740099323884,45.33813872434981
papa_superchola,Papa Superchola,lstm,0.11184690535068512,0.07717802067597707,22.960014162010896,18.393296181466333,0.1318314392996409,0.09721438131391834,0.03461705798572255,26.258575473063843
papa_superchola,Papa Superchola,xgboost,0.06353120161236193,0.04570986002289623,12.605228456146387,8.613019673359451,0.07471763283671246,0.05944110571403887,0.015276527122673585,20.445678674080632
tomate_rinon_invernadero,Tomate Rinon de Invernadero,arima,0.12185246041616309,0.09117119416814297,18.077174401947836,13.998440817807936,0.1521275361407748,0.10741755058019915,0.044709985560575635,29.389804564508427
tomate_rinon_invernadero,Tomate Rinon de Invernadero,lstm,0.1017923932902667,0.06672672684095343,16.27108639017842,11.354759660807737,0.12269752709123398,0.0824535647446065,0.040243962346627485,32.79932636026426
tomate_rinon_invernadero,Tomate Rinon de Invernadero,xgboost,0.08541782639856689,0.0643885886281312,13.744228438734336,10.744592716001135,0.10612559539265459,0.08040882758289153,0.025716767809763064,24.232389664918696
