mae,rmse,mape,r2,directional_accuracy,n_test,order_fallback_used,provincia,exploratorio
0.09687347374314671,0.12414059657510806,11.641507523544506,-0.6365989148798417,0.5714285714285714,22,False,Guayas,False
0.06127598891941175,0.07716254465406219,6.891261411209366,-2.2018349741683427,0.5454545454545454,12,False,Los Rios,False
0.04869383128388502,0.06079461030074079,7.79282628830492,0.6339708301968123,0.7777777777777778,19,False,Manabí,False
0.22047544784601356,0.2717571257061569,21.721001825553206,-3.1531789184322516,0.4,11,False,Santa Elena,False
0.12296158546400678,0.1297301773908832,17.85232949078958,-4.529023718134338,0.8888888888888888,19,False,Santo Domingo De Los Tsáchilas,False
