fecha,provincia_key,provincia,producto,target_precio_mercado_usdkg,target_precio_mercado_usd,mercados_observaciones,mercados_distintos,tipos_mercado_distintos,precio_productor_provincia_usdkg,productor_observaciones_provincia,precio_productor_nacional_usdkg,productor_observaciones_nacional,fertilizantes_precio_promedio_provincia,fertilizantes_precio_mediano_provincia,fertilizantes_registros_provincia,fertilizantes_ingredientes_activos_provincia,fertilizantes_precio_promedio_nacional,fertilizantes_precio_mediano_nacional,fertilizantes_registros_nacional,ipc_alimentos,inflacion_mensual,inflacion_anual,inflacion_acumulada,ibc,ipm,ipp_n,provincia_id,anio,mes_num,trimestre,mes_sin,mes_cos,productor_missing_exact,precio_productor_usdkg_filled,fertilizantes_missing_exact,fertilizantes_precio_promedio_filled,macro_missing_any,target_lag_1,target_lag_2,target_lag_3,target_lag_6,target_lag_12,target_rolling_mean_3,target_rolling_std_3,target_rolling_mean_6,target_rolling_std_6,target_momentum_1_3,target_momentum_1_6,productor_lag_1,productor_lag_3,fertilizantes_lag_1,fertilizantes_lag_3,ipc_alimentos_lag_1,inflacion_mensual_lag_1,ibc_lag_1,ipm_lag_1,ipp_n_lag_1
2017-01-01,azuay,Azuay,Tomate Rinon De Invernadero,0.6725,12.25,1,1,1,0.4927829542920847,1.0,0.36112719469682886,6.0,29.402777777777782,30.916666666666668,3,3.0,25.278412933331037,23.15127777777778,58,106.79525338604871,0.0049046428859018,0.0148480057620379,0.0049,393.4842146837502,96.04567941153522,97.900896734359,0,2017,1,1,0.49999999999999994,0.8660254037844387,0,0.4927829542920847,0,29.402777777777782,0,0.562857142857143,0.54875,0.682222222222222,0.773333333333333,0.62,0.5979431216931216,0.0733278798233914,0.7001984126984127,0.12288439530499161,-0.11936507936507901,-0.21047619047619004,0.3709096030245746,0.4903639908466818,28.866666666666664,29.84523809523809,106.27401728322432,0.0027260996012512,318.3163614688067,92.27567399471783,99.95312657717108
2017-02-01,azuay,Azuay,Tomate Rinon De Invernadero,0.892857142857143,16.2857142857143,1,1,1,0.618877258979206,1.0,0.4710189755706084,6.0,28.446428571428573,29.625,3,3.0,24.89137922616525,22.781145833333333,58,107.29633613408298,0.004691994561059,0.0120413451414438,0.0096,392.62593862516593,96.76925781574016,98.32298974729969,0,2017,2,1,0.8660254037844386,0.5000000000000001,0,0.618877258979206,0,28.446428571428573,0,0.6725,0.562857142857143,0.54875,0.797777777777778,0.892857142857143,0.5947023809523809,0.06774293333630396,0.6833928571428571,0.11766630640240014,0.12375000000000003,-0.12527777777777804,0.4927829542920847,0.340332154372252,29.402777777777782,29.844444444444445,106.79525338604871,0.0049046428859018,393.4842146837502,96.04567941153522,97.900896734359
2017-03-01,azuay,Azuay,Tomate Rinon De Invernadero,0.891111111111111,16.2222222222222,1,1,1,0.5844490881108118,1.0,0.5678639292396271,7.0,28.574074074074073,29.38888888888889,3,3.0,24.629445083296474,22.875,57,108.06190921517076,0.0071351278959896,0.0128293078983747,0.0168,340.3079521529929,97.26825637600804,102.98660839957942,0,2017,3,1,1.0,6.123233995736766e-17,0,0.5844490881108118,0,28.574074074074073,0,0.892857142857143,0.6725,0.562857142857143,0.83625,0.64375,0.709404761904762,0.16806686493308384,0.699239417989418,0.1403648775791678,0.33000000000000007,0.05660714285714297,0.618877258979206,0.3709096030245746,28.446428571428573,28.866666666666664,107.29633613408298,0.004691994561059,392.62593862516593,96.76925781574016,98.32298974729969
2017-04-01,azuay,Azuay,Tomate Rinon De Invernadero,1.02444444444444,18.6666666666667,1,1,1,0.7536577209746773,1.0,0.6043264388760055,5.0,28.34102564102564,29.0,3,3.0,24.466428997461694,22.38095238095238,58,109.33097122487412,0.0117438422004596,0.0183614617300356,0.0288,330.89532557748174,98.25531315005472,98.85195984083418,0,2017,4,2,0.8660254037844387,-0.4999999999999998,0,0.7536577209746773,0,28.34102564102564,0,0.891111111111111,0.892857142857143,0.6725,0.682222222222222,0.657777777777778,0.8188227513227514,0.12672222702710573,0.7083829365079365,0.15235006907920295,0.21861111111111098,0.208888888888889,0.5844490881108118,0.4927829542920847,28.574074074074073,29.402777777777782,108.06190921517076,0.0071351278959896,340.3079521529929,97.26825637600804,102.98660839957942
2017-05-01,azuay,Azuay,Tomate Rinon De Invernadero,1.17222222222222,21.3333333333333,1,1,1,0.8605707310081222,1.0,0.694975218866137,5.0,27.608333333333334,28.166666666666668,3,3.0,24.011155084433387,21.77777777777778,53,108.56390855580456,-0.0070159686726997,0.0095048924114191,0.0212,286.58639031591645,99.25248513073534,95.36070581510612,0,2017,5,2,0.49999999999999994,-0.8660254037844387,0,0.8605707310081222,0,27.608333333333334,0,1.02444444444444,0.891111111111111,0.892857142857143,0.54875,0.96125,0.9361375661375647,0.07648098276005234,0.7654199735449728,0.19786049125864502,0.13158730158729703,0.4756944444444401,0.7536577209746773,0.618877258979206,28.34102564102564,28.446428571428573,109.33097122487412,0.0117438422004596,330.89532557748174,98.25531315005472,98.85195984083418
2017-06-01,azuay,Azuay,Tomate Rinon De Invernadero,1.05,19.125,1,1,1,0.7372349300567107,1.0,0.5770400325499192,5.0,27.275391275391275,27.714285714285715,3,3.0,23.645135670700196,21.41730769230769,52,108.21463669560993,-0.0032172004936162,0.0012856077118055,0.0183,271.7671614708417,99.3109717555539,98.37871496745883,0,2017,6,2,1.2246467991473532e-16,-1.0,0,0.7372349300567107,0,27.275391275391275,0,1.17222222222222,1.02444444444444,0.891111111111111,0.562857142857143,0.871111111111111,1.029259259259257,0.1406173923410833,0.8693320105820095,0.22338298657298336,0.2811111111111091,0.6093650793650771,0.8605707310081222,0.5844490881108118,27.608333333333334,28.574074074074073,108.56390855580456,-0.0070159686726997,286.58639031591645,99.25248513073534,95.36070581510612
2017-07-01,azuay,Azuay,Tomate Rinon De Invernadero,1.01222222222222,18.4444444444444,1,1,1,0.646200293111871,1.0,0.5559109784503815,4.0,27.47424242424243,28.9,3,3.0,24.038332204997975,22.115000000000002,52,107.42480462559575,-0.0072987545320309,-0.0032517959993375,0.0108,267.71595663813423,98.2211539001768,100.38979992876315,0,2017,7,3,-0.4999999999999997,-0.8660254037844388,0,0.646200293111871,0,27.47424242424243,0,1.05,1.17222222222222,1.02444444444444,0.6725,0.773333333333333,1.08222222222222,0.0789827297891009,0.9505224867724857,0.1724311519189472,0.025555555555559994,0.37750000000000006,0.7372349300567107,0.7536577209746773,27.275391275391275,28.34102564102564,108.21463669560993,-0.0032172004936162,271.7671614708417,99.3109717555539,98.37871496745883
2017-08-01,azuay,Azuay,Tomate Rinon De Invernadero,0.804444444444444,14.6666666666667,1,1,1,0.5777564180295173,1.0,0.5189948565907126,4.0,26.80972222222222,27.3125,3,3.0,23.242528658583417,21.189285714285717,52,107.5003021619046,0.0007027942622002,0.0024878392102503,0.0115,196.95407301039867,95.12691883535356,101.88416902151182,0,2017,8,3,-0.8660254037844385,-0.5000000000000004,0,0.5777564180295173,0,26.80972222222222,0,1.01222222222222,1.05,1.17222222222222,0.892857142857143,0.797777777777778,1.0781481481481467,0.08363156511226684,1.0071428571428558,0.10577113681777092,-0.16000000000000014,0.1193650793650769,0.646200293111871,0.8605707310081222,27.47424242424243,27.608333333333334,107.42480462559575,-0.0072987545320309,267.71595663813423,98.2211539001768,100.38979992876315
2017-09-01,azuay,Azuay,Tomate Rinon De Invernadero,0.713333333333333,13.0,1,1,1,0.5002330706521739,1.0,0.44737411105072467,4.0,25.53333333333333,24.666666666666668,3,3.0,23.16156329175125,21.511904761904763,50,106.75214893443608,-0.0069595453447353,-0.0011817933273855,0.0045,241.33302541397387,92.50700260137717,101.07731467228116,0,2017,9,3,-1.0,-1.8369701987210297e-16,0,0.5002330706521739,0,25.53333333333333,0,0.804444444444444,1.01222222222222,1.05,0.891111111111111,0.83625,0.9555555555555547,0.1322222222222219,0.992407407407406,0.12857704932517494,-0.24555555555555608,-0.086666666666667,0.5777564180295173,0.7372349300567107,26.80972222222222,27.275391275391275,107.5003021619046,0.0007027942622002,196.95407301039867,95.12691883535356,101.88416902151182
2017-10-01,azuay,Azuay,Tomate Rinon De Invernadero,0.81375,14.875,1,1,1,0.5157310491493383,1.0,0.4267046222335711,4.0,25.53333333333333,24.666666666666668,3,3.0,22.9159920226524,20.92571428571429,53,106.2531200787179,-0.0046746492759098,-0.0002155933160616,-0.0002,303.3194356829705,91.11013432877608,98.43806966710156,0,2017,10,4,-0.8660254037844386,0.5000000000000001,0,0.5157310491493383,0,25.53333333333333,0,0.713333333333333,0.804444444444444,1.01222222222222,1.02444444444444,0.682222222222222,0.8433333333333323,0.15319236676338568,0.9627777777777763,0.17030220053238448,-0.29888888888888687,-0.311111111111107,0.5002330706521739,0.646200293111871,25.53333333333333,27.47424242424243,106.75214893443608,-0.0069595453447353,241.33302541397387,92.50700260137717,101.07731467228116
2017-11-01,azuay,Azuay,Tomate Rinon De Invernadero,0.69,12.5555555555556,1,1,1,0.4313386956521739,1.0,0.367507668921095,3.0,26.629166666666666,26.2,3,3.0,23.142823391394522,21.545,49,105.52760320060771,-0.0068281936339628,-0.0043165332160906,-0.007,242.3326833555581,89.21945695998897,98.39894909783992,0,2017,11,4,-0.5000000000000004,0.8660254037844384,0,0.4313386956521739,0,26.629166666666666,0,0.81375,0.713333333333333,0.804444444444444,1.17222222222222,0.54875,0.7771759259259255,0.0554847349525741,0.9276620370370362,0.17664767579328186,0.009305555555556011,-0.3584722222222201,0.5157310491493383,0.5777564180295173,25.53333333333333,26.80972222222222,106.2531200787179,-0.0046746492759098,303.3194356829705,91.11013432877608,98.43806966710156
2017-12-01,azuay,Azuay,Tomate Rinon De Invernadero,0.671111111111111,12.2222222222222,1,1,1,0.4660985905398948,1.0,0.38357949979594674,4.0,26.409090909090907,25.83333333333333,3,3.0,23.495274590545016,21.93333333333333,54,106.02464555374796,0.0047100695748332,-0.0023464976280304,-0.0023,345.6324288663753,89.62912060938197,96.6658809800047,0,2017,12,4,-2.4492935982947064e-16,1.0,0,0.4660985905398948,0,26.409090909090907,0,0.69,0.81375,0.713333333333333,1.05,0.562857142857143,0.7390277777777777,0.06575461186473339,0.8472916666666661,0.15095640952659253,-0.023333333333333095,-0.3600000000000001,0.4313386956521739,0.5002330706521739,26.629166666666666,25.53333333333333,105.52760320060771,-0.0068281936339628,242.3326833555581,89.21945695998897,98.39894909783992
