mae,rmse,mape,r2,directional_accuracy,n_test,provincia
0.08954322366546674,0.10825645552317084,12.744888869669907,-0.28990742201867437,0.5384615384615384,14,Azuay
0.11060944655304139,0.12176826210433539,29.40143380105802,-0.11269792946879686,0.4,11,Carchi
0.11132959372054047,0.12047902877558424,25.098000944229256,-0.11912377379750527,0.4,11,Chimborazo
0.12038513949575193,0.1317504328479237,26.934993673095324,-0.128782098209816,0.4,11,Cotopaxi
0.09912414849124361,0.11285928218836318,18.34665814495773,-0.019536342516227823,0.6153846153846154,14,Pichincha
0.11879890011056188,0.1330595942265107,24.723596076470706,-0.10748682604748772,0.4,11,Tungurahua
