mae,rmse,mape,r2,directional_accuracy,n_test,order_fallback_used,provincia,exploratorio
0.09037379487986967,0.10892451999772211,12.831124065469691,-0.30587691368663017,0.6153846153846154,14,False,Azuay,False
0.11643213221258567,0.15915804060744276,41.51355418654693,-0.7765751788958604,0.0,10,False,Carchi,False
0.1572511259120963,0.1957341044950748,29.91695158103213,-1.9538484686929936,0.3,11,False,Chimborazo,False
0.1353806145493792,0.1570477498763278,27.040629374694674,-0.6038710502690123,0.2,11,False,Cotopaxi,False
0.15606435353549977,0.19597419370749475,25.34253419270467,-2.0741561005466345,0.3076923076923077,14,False,Pichincha,False
0.11558171218422011,0.13964498900899489,28.128441110402203,-0.2198232078346447,0.7,11,False,Tungurahua,False
