fecha,precio_banano_internacional,ipc,fertilizantes,precio_productor_banano,ipp
2017-12-01,0.707316221792321,106.02464555374796,23.495274590545016,0.41981544479363075,96.6658809800047
2018-01-01,0.894752833442296,106.10508513770736,23.833693051739925,0.4608821504949716,91.07680235373611
2018-02-01,1.2956277903704583,106.48102101306874,23.983813671791356,0.6972323999784146,90.9261347242377
2018-03-01,1.0971334736608633,107.10361898304726,24.27861263940919,0.321343454931552,91.93973217936272
2018-04-01,0.7913018214114462,105.68709684765804,24.229324397824396,0.17315605506644516,90.8306483565985
2018-05-01,0.7459938005642867,105.08521138746752,24.32005921264528,0.1543141764469963,88.71144333046914
2018-06-01,0.6896792458723047,104.30030454589304,24.351573128601814,0.2853807799706683,88.85391452247688
2018-07-01,0.7034581333098174,104.45505820734898,24.293361240415003,0.19055197568200843,89.80251354209749
2018-08-01,0.7032744148106506,105.25029859212243,24.552791612758828,0.2172020657998243,89.98197905979633
2018-09-01,0.707316221792321,105.57672965391588,24.753796956231383,0.2561684251064029,90.04183365111473
2018-10-01,0.707316221792321,105.76644817205488,24.569722249740998,0.2662662560981912,89.02708539962859
2018-11-01,0.707316221792321,105.60910941943288,25.07259940499817,0.3029763512847359,87.74584078250196
2018-12-01,0.707316221792321,105.32196180017738,25.63246794849049,0.269855577064027,88.335671121338
2019-01-01,0.7192579242381654,106.52855122151963,25.737087529148287,0.38123478127256966,91.73969865733244
2019-02-01,0.8238324278428674,106.36502853382572,25.784362199952174,0.4550508356367663,91.14905171803656
2019-03-01,0.8897224459651089,105.97816126592777,25.96278294516362,0.3646799424767268,93.05374005886844
2019-04-01,0.820854254277426,106.03578226462427,25.643084459515585,0.28931796801697024,89.56092330719511
2019-05-01,0.7991754713757393,105.5418112743122,25.657207375363544,0.3097156722071544,89.54297254970264
2019-06-01,0.8199356617815918,104.88858111890404,25.801735226466146,0.2528812666943521,93.28674845493016
2019-07-01,0.7780895981759092,105.43327776789651,25.733203963793564,0.2030858529774335,93.19658319319215
2019-08-01,0.7740672764896049,105.2203754573183,25.71081295853017,0.3073982383750744,92.447899447287
2019-09-01,0.7863151764340608,105.20432183319258,25.887690948562813,0.36043219979874774,93.654518292222
2019-10-01,0.6776707366994906,106.29587993373224,25.796194465626797,0.3789754690663888,94.1923456929418
2019-11-01,0.715032398757328,105.14871003533604,25.72090018389204,0.3637077691605466,93.07144350287896
2019-12-01,0.7486528841048593,104.66369746374616,25.727443296643486,0.3516860477905148,91.9598148337314
2020-01-01,0.7600259226802324,105.75208911946228,25.533039432095876,0.3368169444444444,93.66584494916692
2020-02-01,0.776935851011646,105.23120670754528,25.478684624238763,0.3880628822845417,97.15054598513125
2020-03-01,0.8631095090857984,106.34559024229866,25.320876300381045,0.21254969239423194,99.24394012005274
2020-04-01,0.8768883965233112,110.8841759451997,25.368493057427134,0.12919842816128557,97.43120562605806
2020-05-01,0.830499475483685,109.12959565290556,25.396207003438263,0.18432388079159207,96.05889242920492
2020-06-01,0.8208876576409109,108.2984569522796,25.258683319882202,0.17313371186127982,96.52886841498577
2020-07-01,0.7866492100689095,106.69834489317346,25.08945356346163,0.16015778704614042,95.74749920387195
2020-08-01,0.7663685965245185,105.72241358330724,24.944899133104354,0.14460504039646466,91.2549764072918
2020-09-01,0.6820155572825094,104.88511580823268,24.827630783133635,0.27096973355617804,87.77507209241139
2020-10-01,0.6683853943443222,104.52342143410544,24.94336865399454,0.20826497443706157,87.06224856669488
2020-11-01,0.7174690862199619,104.86630769616858,24.75626568615562,0.27470977165928384,86.77619790402845
2020-12-01,0.8947265879424151,104.602644241769,24.61393637572438,0.33813041387240933,87.03225511626644
2021-01-01,0.9005203971529822,104.96914259188055,24.213853298847056,0.35633879757751924,88.2617465529793
2021-02-01,0.8708740330242707,105.33495840584128,24.761153310846474,0.4668154674418604,89.84503511298021
2021-03-01,0.8588839468612613,105.9182053031571,24.9373288926599,0.3911133151912978,92.12291706969788
2021-04-01,0.8534559370386683,106.05573576294096,25.84127957519734,0.2969217013296726,86.32613642173338
2021-05-01,0.8281111349945159,105.6528980999749,26.374303465402594,0.22350349973352707,87.0871117251322
2021-06-01,0.8267332462507647,104.54157517471404,27.350031166180994,0.21504815026833626,89.92839182028855
2021-07-01,0.8267332462507647,105.79508630751828,29.702016676385117,0.11701362451550382,90.21534976886625
2021-08-01,0.8322448012257698,105.6524247730372,32.444991063512205,0.17707643615546742,88.39180890367169
2021-09-01,0.7904269714154136,105.359652826097,34.278640825084004,0.23089101635289772,86.00309850672903
2021-10-01,0.8193845062840913,105.53965125391971,38.64179545155801,0.25227000307731895,85.28322796427891
2021-11-01,0.8166287287965887,105.4875104139525,46.87135936743492,0.27891540576550383,88.27
2021-12-01,0.8700383210543762,105.73397757888316,50.02883402933884,0.31070704213732003,91.16867793875424
2022-01-01,0.8946123969955644,107.81061711347644,52.26334365079365,0.2580680650721623,91.16867793875424
2022-02-01,1.0051335783364561,108.1420307640297,51.5599312018391,0.32042622011780647,92.71937565632958
2022-03-01,0.9773025379592374,108.20394858132713,53.427803525550544,0.11293711166072765,100.60970286451266
2022-04-01,0.8852957049851842,108.71860080267848,54.11004745133318,0.07564537725035697,102.1451008707699
2022-05-01,0.867351736248378,109.84816676089956,54.33897167605394,0.18126979422319348,103.8232458384688
2022-06-01,0.8710443985498139,112.1407601857628,54.78329083804659,0.22075053377630113,106.7479257166828
2022-07-01,0.9291563095362761,112.3300535059745,55.313870293814375,0.24484551942544452,103.398558525028
2022-08-01,1.0744347747274385,111.91780618532256,56.12462462962653,0.2668330770025839,102.93974502000182
2022-09-01,0.8662327235716346,112.88100219314993,55.957039018080685,0.4540670834256182,102.42912160522202
2022-10-01,0.9057322008925045,113.31522576621752,56.135622063492065,0.5244944790697673,102.15492781
2022-11-01,0.98730321452258,113.471147394109,56.453244301450184,0.4436635884945063,102.2431738191
2022-12-01,0.9461502707092085,113.76573631990507,55.703014699492336,0.37153828527131777,101.67341805325532
2023-01-01,1.0855592082133525,113.85759294140176,53.88144558795502,0.4820393695321151,103.18500625178298
2023-02-01,1.1206828449177033,113.79934454922125,53.74155703494573,0.45780725867213745,102.08
2023-03-01,1.1319815326164637,114.61119378382196,53.04939305031886,0.36287486212047804,106.9850666114509
2023-04-01,1.08109150834725,114.37099379455267,48.01894642561446,0.26508993820502535,104.08101441415631
2023-05-01,0.9802728258293513,114.75454350227972,45.95738812840556,0.16726302365613907,100.64878647200568
2023-06-01,0.9810567855509076,116.830773633579,42.799054115964566,0.18994366534083912,106.39872791688548
2023-07-01,0.9529478551783814,119.20644807468774,40.88138548832343,0.1460967366089566,110.56790200872656
2023-08-01,1.0912878850510095,121.06,40.14653332361335,0.28685684689369373,113.39640470044716
2023-09-01,0.9507432331883794,120.81276325644892,40.58068227229407,0.46321513657420765,113.10828180675765
2023-10-01,0.9587349879021368,120.04410914664308,40.27471209224431,0.41949161616632635,111.7568389575871
2023-11-01,1.029282891582202,118.67254552064384,39.78402200061311,0.4483653750653621,110.81659141958129
2023-12-01,0.9716871420933988,118.5838265594302,38.8124212764053,0.36112490309595746,110.16194364620848
2024-01-01,0.9455072559621247,119.03335613962192,38.8727937242445,0.44377735800616813,112.4732896626278
2024-02-01,0.9989693392196741,119.67,36.73329433475021,0.3653532483351423,110.01620800053206
2024-03-01,0.9762168066022686,119.8024979221909,36.521820070623406,0.35992967959444133,115.90210724667054
2024-04-01,0.9446288518879833,121.0624694584298,36.45055599855903,0.33629352968915555,112.04008019807856
2024-05-01,0.9119118231372072,120.27830166459763,35.028115777182585,0.40670723501464573,110.15682579624308
2024-06-01,0.9202328395767441,119.49839206095166,34.49319740190697,0.35491898074517403,111.9608281795724
2024-07-01,0.9783010080634049,119.6511264781158,34.564431839402424,0.3050368569680013,109.74519748323851
2024-08-01,0.9382561164481336,120.01774966824392,34.844143814676684,0.388635667455827,107.5845921645176
2024-09-01,0.9590105656508872,120.68132435667243,35.09955662916876,0.4099855648958668,106.88058359301913
2024-10-01,0.9686975410615021,119.86456291137884,34.5386989080409,0.36368165962019866,105.8996615994082
2024-11-01,0.9601708930140461,118.98016007340097,34.7354056713754,0.36417063078073086,104.4814366800058
2024-12-01,0.9301957694657726,118.6837522279438,34.51615339496176,0.2895118959583646,107.8017769720728
2025-01-01,0.9579839034496608,119.25491783450325,34.25151737905531,0.4113196610089135,104.38
2025-02-01,1.1361538764264896,119.53843395186992,36.29839144549181,0.5248148595596628,107.18920588936956
2025-03-01,0.9741454705822504,121.24915347952025,33.40325882936722,0.42167270129292017,103.07933480110388
2025-04-01,0.9732905035406731,120.82475643699468,33.5755545452039,0.430023411291501,95.01
2025-05-01,1.0353849703045293,120.75117274782014,34.01352855440856,0.4678770062302676,95.01
2025-06-01,1.0471954452509686,120.42510411575188,33.90356687865105,0.49846043155260233,95.01
2025-07-01,1.0471954452509686,120.98215715227757,34.77038785885168,0.4214596684064401,95.01
2025-08-01,1.069241665150989,121.51539760762888,34.814019924279876,0.47279634940733556,95.01
2025-09-01,1.0747532201259942,121.42227232272184,35.81302542639652,0.5634105379005663,95.01
2025-10-01,1.0403060015322123,122.24794647159104,36.464495553173776,0.4954630261766722,95.01
2025-11-01,1.0850873857041288,121.11620579348896,36.79406245421245,0.4463928710455888,95.01
2025-12-01,1.0361723353009586,120.22573333756182,36.89073956516121,0.301180045179673,95.01
2026-01-01,0.9137577984876873,121.74364689389924,36.18595865675061,0.4318121745179885,95.01
2026-02-01,0.8542910211257903,121.74364689389924,37.455182413966504,0.44390496985357447,95.01
