mae,rmse,mape,r2,directional_accuracy,n_test,provincia
0.09087947802902026,0.1175823652988673,10.536336518241555,0.3325269551684169,0.42857142857142855,22,Azuay
0.1233703795913185,0.14699178083418354,17.64224743559914,-1.0239143226748695,0.4444444444444444,19,Chimborazo
0.14293840096353383,0.17092386908899151,22.996109466813124,-0.4521567668467412,0.7777777777777778,19,Cotopaxi
0.13134377299380326,0.15698054771200326,20.851290576802235,0.01467538230595733,0.5555555555555556,19,Imbabura
0.09523514832162083,0.11967357147035913,14.172698600896332,0.0660469629585192,0.5555555555555556,19,Tungurahua
