mae,rmse,mape,r2,directional_accuracy,n_test,order_fallback_used,provincia,exploratorio
0.10988809614701042,0.13234364864341816,14.040175189879728,0.15441834008172184,0.47619047619047616,22,False,Azuay,False
0.10397667367840577,0.13817602266651674,14.34883262652793,-0.7884277334308931,0.5555555555555556,19,False,Chimborazo,False
0.1255077656316714,0.15926552246096237,19.728030810955165,-0.26081571703831874,0.7777777777777778,19,False,Cotopaxi,False
0.1368218285479105,0.16127544743922667,26.726021785405486,-0.03997802914988857,0.6111111111111112,19,False,Imbabura,False
0.11923709447526337,0.1489339375693976,17.49997927918432,-0.4464914733379415,0.5555555555555556,19,False,Tungurahua,False
